@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}
@attribute crosscheck.base.a numeric
@attribute crosscheck.target.a numeric
@attribute crosscheck.SDR numeric
@attribute crosscheck.disp numeric
@attribute crosscheck.area numeric
@attribute crosscheck.LDTD numeric
@attribute baseLeft numeric
@attribute targetLeft numeric
@attribute baseRight numeric
@attribute targetRight numeric
@attribute baseParentLeft numeric
@attribute targetParentLeft numeric
@attribute baseParentRight numeric
@attribute targetParentRight numeric
@attribute diff.viewport numeric
@attribute size numeric
@attribute diff.left.relation numeric
@attribute diff.right.relation numeric
@attribute diff.parent.left.relation numeric
@attribute diff.parent.right.relation numeric
@attribute diff.left.viewport numeric
@attribute diff.right.viewport numeric
@attribute alignment numeric
@attribute diff.parent.left.viewport numeric
@attribute diff.parent.right.viewport numeric
@attribute parent.alignment numeric
@attribute diff.parent.y numeric
@attribute diff.parent.y.height numeric
@attribute diff.height.height numeric
@attribute diff.width.viewport numeric
@attribute imageDiff.size numeric
@attribute chiSquared.size numeric
@attribute imageDiff.size.viewport numeric
@attribute chiSquared.size.viewport numeric
@attribute pHashDistance.viewport numeric
@attribute base.out.viewport.right numeric
@attribute base.out.viewport.left numeric
@attribute target.out.viewport.right numeric
@attribute target.out.viewport.left numeric
@attribute diff.out.viewport.left numeric
@attribute diff.out.viewport.right numeric
@attribute h {0,1}

@data
http://wwatana.be/mobile/topsites/www.yandex.ru/,558,SPAN,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/558.png,results/iphone8plus/558.png,319,319,2756,2784,16,18,66,66,314,314,2698,2726,94587,581.4,1080,1242,360,414,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],0.6,1,1056,1188,0.125,28,1056,1,319,319,-25,29,314,314,-20,34,54,1188,0.11558,-0.000604,0.113768,-0.02657,0,1,-1,0,1,-1,0.518519,1.75,0.125,0,89.571023,0.550568,1.658723,0.010196,0.011111,-41,-385,-95,-385,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,557,SPAN,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/557.png,results/iphone8plus/557.png,326,326,2698,2726,52,52,52,52,314,314,2698,2726,283367,562.4,1080,1242,360,414,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[1],0.7,1,2704,2704,0,28,2704,1,326,326,-18,36,314,314,-6,48,54,2704,0.118116,-0.036957,0.113768,-0.099275,0,1,-1,0,1,-1,0.518519,0.538462,0,0,104.795488,0.207988,1.940657,0.003852,0.012963,-34,-378,-88,-378,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,556,A,2,428,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,314,314,2698,2726,74,76,76,76,10,10,2698,2726,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],0,1,5624,5776,0.027027,28,5624,1,314,314,-30,24,10,10,274,328,54,5776,0.113768,0.025362,0.003623,-0.031159,0,1,-1,0,1,-1,0.518519,0.378378,0.027027,0,0,0,0,0,0,-46,-390,-100,-390,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,479,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/479.png,results/iphone8plus/479.png,350,350,2367,2391,15,15,132,132,342,342,2373,2397,2894,5654.8,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[2],1,1,1980,1980,0,24,1980,1,350,350,-122,-68,342,342,-114,-60,54,1980,0.126812,0.174638,0.123913,0.171739,0,1,-1,0,1,-1,0.444444,1.6,0,0,1.461616,2.85596,0.027067,0.052888,0.018519,-10,-482,-64,-482,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,478,DIV,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/478.png,results/iphone8plus/478.png,342,342,2529,2553,16,16,148,148,342,342,2373,2397,92867,56.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[2],0.4,1,2368,2368,0,24,2368,1,342,342,-130,-76,342,342,-130,-76,54,2368,0.123913,0.177536,0.123913,0.177536,0,1,-1,0,1,-1,0.444444,1.5,0,0,39.217483,0.023691,0.72625,0.000439,0.007407,-18,-490,-72,-490,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,477,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/477.png,results/iphone8plus/477.png,342,342,2373,2397,148,148,148,148,342,342,2373,2397,352091,88774.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[1],0.8,1,21904,21904,0,24,21904,1,342,342,-130,-76,342,342,-130,-76,54,21904,0.123913,0.177536,0.123913,0.177536,0,1,-1,0,1,-1,0.444444,0.162162,0,0,16.074279,4.052872,0.297672,0.075053,0.014815,-18,-490,-72,-490,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,471,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/471.png,results/iphone8plus/471.png,182,182,2373,2397,148,148,148,148,182,182,2373,2397,1914031,431695.9,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[2]/div[1]/div[1],1,1,21904,21904,0,24,21904,1,182,182,30,84,182,182,30,84,54,21904,0.065942,-0.119565,0.065942,-0.119565,0,1,-1,0,1,-1,0.444444,0.162162,0,0,87.382715,19.708542,1.618198,0.364973,0.018519,-178,-330,-232,-330,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,465,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/465.png,results/iphone8plus/465.png,22,22,2373,2397,148,148,148,148,22,22,2373,2397,1383390,444615.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/div[1]/div[1],0.4,1,21904,21904,0,24,21904,1,22,22,190,244,22,22,190,244,54,21904,0.007971,-0.061594,0.007971,-0.061594,0,1,-1,0,1,-1,0.444444,0.162162,0,0,63.156958,20.298352,1.169573,0.375895,0.007407,-338,-170,-392,-170,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,446,SPAN,0,27,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/446.png,results/iphone8plus/446.png,90,118,2253,2274,16,17,200,199,68,96,2252,2274,484119,856.2,1080,1242,360,414,/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],0.7,0,3200,3383,0.057188,35,3200,1,90,118,70,97,68,96,92,119,54,3383,-0.035024,-0.039855,-0.042995,-0.031884,0.518519,0.5,0.018519,0.518519,0.5,0.018519,0.407407,1.375,0.0625,0.018519,151.287187,0.267563,2.801615,0.004955,0.012963,-270,-290,-296,-317,27,26,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,343,SPAN,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/343.png,results/iphone8plus/343.png,278,278,1753,1771,174,174,116,116,278,278,1753,1771,49217,3602.9,1080,1242,360,414,/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1],0.5,1,20184,20184,0,18,20184,1,278,278,-34,20,278,278,-34,20,54,20184,0.100725,0.046135,0.100725,0.046135,0,1,-1,0,1,-1,0.333333,0.103448,0,0,2.438417,0.178503,0.045156,0.003306,0.009259,-82,-394,-136,-394,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,293,SPAN,0,30,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/293.png,results/iphone8plus/293.png,68,68,1529,1544,16,16,269,323,22,22,1529,1544,700011,1691.5,1080,1242,360,414,/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],1,0,4304,5168,0.200743,15,4304,1,68,68,23,23,22,22,69,69,54,5168,0.024638,0.008333,0.007971,0.025,0,0,0,0,0,0,0.277778,0.9375,0,1,162.641961,0.393007,3.011888,0.007278,0.018519,-292,-337,-346,-391,54,54,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,243,SPAN,0,11,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/243.png,results/iphone8plus/243.png,339,339,1193,1205,28,28,58,58,336,336,1136,1148,65501,2624.5,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/span[2],0.4,1,1624,1624,0,12,1624,1,339,339,-37,17,336,336,-34,20,54,1624,0.122826,0.061715,0.121739,0.046135,0,1,-1,0,1,-1,0.222222,0.428571,0,0,40.333128,1.616071,0.74691,0.029927,0.007407,-21,-397,-75,-397,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,241,DIV,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,342,342,1136,1148,52,52,52,52,342,342,1136,1148,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,20,342,342,-34,20,54,2704,0.123913,0.046135,0.123913,0.046135,0,1,-1,0,1,-1,0.222222,0.230769,0,0,0,0,0,0,0,-18,-394,-72,-394,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,240,DIV,2,137,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,342,342,1136,1148,52,52,52,52,336,336,1136,1148,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,20,336,336,-28,26,54,2704,0.123913,0.046135,0.121739,0.014976,0,1,-1,0,1,-1,0.222222,0.230769,0,0,0,0,0,0,0,-18,-394,-72,-394,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,239,DIV,4,260,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,336,336,1136,1148,85,85,64,64,0,0,1136,1148,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],0,1,5440,5440,0,12,5440,1,336,336,-40,14,0,0,296,350,54,5440,0.121739,0.077295,0,-0.023188,0,1,-1,0,1,-1,0.222222,0.141176,0,0,0,0,0,0,0,-24,-400,-78,-400,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,238,SPAN,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/238.png,results/iphone8plus/238.png,275,275,1193,1205,28,28,58,58,272,272,1136,1148,178441,253.4,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],0.3,1,1624,1624,0,12,1624,1,275,275,27,81,272,272,30,84,54,1624,0.099638,-0.120652,0.098551,-0.119565,0,1,-1,0,1,-1,0.222222,0.428571,0,0,109.877463,0.156034,2.034768,0.00289,0.005556,-85,-333,-139,-333,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,223,SPAN,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/223.png,results/iphone8plus/223.png,83,83,1193,1205,28,28,58,58,80,80,1136,1148,162318,165.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],0.3,1,1624,1624,0,12,1624,1,83,83,219,273,80,80,222,276,54,1624,0.030072,-0.051087,0.028986,-0.05,0,1,-1,0,1,-1,0.222222,0.428571,0,0,99.949507,0.101663,1.850917,0.001883,0.005556,-277,-141,-331,-141,0,54,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,106,A,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/106.png,results/iphone8plus/106.png,287,288,720,726,28,30,89,89,0,0,715,721,141450,457.8,1080,1242,360,414,/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],0.4,1,2492,2670,0.071429,6.082763,2492,1,287,288,-16,37,0,0,271,325,54,2670,0.10157,-0.044928,0,-0.032246,0.018519,0.981481,-0.962963,0,1,-0.962963,0.111111,0.214286,0.071429,0,56.761637,0.183708,1.051141,0.003402,0.007407,-73,-376,-126,-377,1,53,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,85,DIV,0,52,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/85.png,results/iphone8plus/85.png,0,0,450,456,38,38,338,392,0,0,434,440,1379358,7571.7,1080,1242,360,414,/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],1,0,12844,14896,0.159763,6,12844,1,0,0,22,22,0,0,22,22,54,14896,0,0.007971,0,0.007971,0,0,0,0,0,0,0.111111,0.157895,0,1,107.39318,0.589513,1.988763,0.010917,0.018519,-360,-338,-414,-392,54,54,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,56,SPAN,0,6,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/56.png,results/iphone8plus/56.png,26,26,243,245,16,18,140,167,12,12,233,235,126102,395.3,1080,1242,360,414,/body[2]/div[2]/div[1]/div[9]/div[3]/div[1]/a[1]/span[1]/span[1],/body[2]/div[2]/div[1]/div[9]/div[3]/div[1]/a[1]/span[1]/span[1],/body[2]/div[2]/div[1]/div[9]/div[3]/div[1]/a[1]/span[1]/span[1],0.7,0,2240,3006,0.341964,2,2240,1,26,26,194,221,12,12,208,235,54,3006,0.00942,0.005072,0.004348,0.010145,0,0.5,-0.5,0,0.5,-0.5,0.037037,0.125,0.125,0.5,56.295536,0.176473,1.04251,0.003268,0.012963,-334,-166,-388,-193,27,54,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,558,SPAN,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/558.png,results/iphonese/558.png,319,319,2756,2784,16,18,66,66,314,314,2698,2726,73881,620.6,1080,640,360,320,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],0,1,1056,1188,0.125,28,1056,1,319,319,-25,-65,314,314,-20,-60,-40,1188,-0.110764,-0.133681,-0.109028,-0.131944,-0,-1,1,-0,-1,1,-0.7,1.75,0.125,-0,69.963068,0.587689,-1.749077,-0.014692,-0,-41,-385,-1,-385,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,556,A,2,428,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,314,314,2698,2726,74,76,76,76,10,10,2698,2726,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],0,1,5624,5776,0.027027,28,5624,1,314,314,-30,-70,10,10,274,234,-40,5776,-0.109028,-0.135417,-0.003472,0.029861,-0,-1,1,-0,-1,1,-0.7,0.378378,0.027027,-0,0,0,-0,-0,-0,-46,-390,-6,-390,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,545,SPAN,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/545.png,results/iphonese/545.png,22,22,2698,2726,52,52,52,52,10,10,2698,2726,215642,2403.7,1080,640,360,320,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],0.9,1,2704,2704,0,28,2704,1,22,22,286,246,10,10,298,258,-40,2704,-0.007639,0.025694,-0.003472,0.021528,-0,-1,1,-0,-1,1,-0.7,0.538462,0,-0,79.74926,0.888942,-1.993732,-0.022224,-0.0225,-338,-74,-298,-74,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,476,DIV,2,398,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,2373,2397,190,190,148,148,342,342,2373,2397,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1],0,1,28120,28120,0,24,28120,1,342,342,-130,-170,342,342,-130,-170,-40,28120,-0.11875,-0.170139,-0.11875,-0.170139,-0,-1,1,-0,-1,1,-0.6,0.126316,0,-0,0,0,-0,-0,-0,-18,-490,22,-490,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,475,A,5,616,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,2373,2397,190,190,148,148,0,0,2351,2375,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3],0,1,28120,28120,0,24,28120,1,342,342,-130,-170,0,0,212,172,-40,28120,-0.11875,-0.170139,0,0.051389,-0,-1,1,-0,-1,1,-0.6,0.126316,0,-0,0,0,-0,-0,-0,-18,-490,22,-490,0,40,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,446,SPAN,0,27,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/446.png,results/iphonese/446.png,90,71,2253,2274,16,17,200,199,68,49,2252,2274,461196,3495.1,1080,640,360,320,/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],0.7,0,3200,3383,0.057188,28.319605,3200,1,90,71,70,50,68,49,92,72,-40,3383,0.028125,0.038194,0.035764,0.030556,-0.475,-0.5,0.025,-0.475,-0.5,0.025,-0.55,1.375,0.0625,-0.025,144.12375,1.092219,-3.603094,-0.027305,-0.0175,-270,-290,-249,-270,20,21,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,346,SPAN,0,6,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/346.png,results/iphonese/346.png,278,278,1971,1989,15,17,116,116,278,278,1937,1955,85116,617.2,1080,640,360,320,/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[2]/span[2],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[2]/span[2],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[2]/span[2],1,1,1740,1972,0.133333,18,1740,1,278,278,-34,-74,278,278,-34,-74,-40,1972,-0.096528,-0.136806,-0.096528,-0.136806,-0,-1,1,-0,-1,1,-0.45,1.2,0.133333,-0,48.917241,0.354713,-1.222931,-0.008868,-0.025,-82,-394,-42,-394,0,40,0
