@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}
@attribute crosscheck.base.a numeric
@attribute crosscheck.target.a numeric
@attribute crosscheck.SDR numeric
@attribute crosscheck.disp numeric
@attribute crosscheck.area numeric
@attribute crosscheck.LDTD numeric
@attribute baseLeft numeric
@attribute targetLeft numeric
@attribute baseRight numeric
@attribute targetRight numeric
@attribute baseParentLeft numeric
@attribute targetParentLeft numeric
@attribute baseParentRight numeric
@attribute targetParentRight numeric
@attribute diff.viewport numeric
@attribute size numeric
@attribute diff.left.relation numeric
@attribute diff.right.relation numeric
@attribute diff.parent.left.relation numeric
@attribute diff.parent.right.relation numeric
@attribute diff.left.viewport numeric
@attribute diff.right.viewport numeric
@attribute alignment numeric
@attribute diff.parent.left.viewport numeric
@attribute diff.parent.right.viewport numeric
@attribute parent.alignment numeric
@attribute diff.parent.y numeric
@attribute diff.parent.y.height numeric
@attribute diff.height.height numeric
@attribute diff.width.viewport numeric
@attribute imageDiff.size numeric
@attribute chiSquared.size numeric
@attribute imageDiff.size.viewport numeric
@attribute chiSquared.size.viewport numeric
@attribute pHashDistance.viewport numeric
@attribute h {0,1}

@data
http://wwatana.be/mobile/topsites/www.yandex.ru/,478,DIV,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/478.png,results/iphone8plus/478.png,342,342,2529,2553,16,16,148,148,342,342,2373,2397,92867,56.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1]/div[2],0.4,1,2368,2368,0,24,2368,1,342,342,-130,-76,342,342,-130,-76,54,2368,0.123913,0.177536,0.123913,0.177536,0,1,-1,0,1,-1,0.444444,1.5,0,0,39.217483,0.023691,0.72625,0.000439,0.007407,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,465,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/465.png,results/iphone8plus/465.png,22,22,2373,2397,148,148,148,148,22,22,2373,2397,1383390,444615.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/div[1]/div[1],0.4,1,21904,21904,0,24,21904,1,22,22,190,244,22,22,190,244,54,21904,0.007971,-0.061594,0.007971,-0.061594,0,1,-1,0,1,-1,0.444444,0.162162,0,0,63.156958,20.298352,1.169573,0.375895,0.007407,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,446,SPAN,0,27,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/446.png,results/iphone8plus/446.png,90,118,2253,2274,16,17,200,199,68,96,2252,2274,484119,856.2,1080,1242,360,414,/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],0.7,0,3200,3383,0.057188,35,3200,1,90,118,70,97,68,96,92,119,54,3383,-0.035024,-0.039855,-0.042995,-0.031884,0.518519,0.5,0.018519,0.518519,0.5,0.018519,0.407407,1.375,0.0625,0.018519,151.287187,0.267563,2.801615,0.004955,0.012963,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,243,SPAN,0,11,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/243.png,results/iphone8plus/243.png,339,339,1193,1205,28,28,58,58,336,336,1136,1148,65501,2624.5,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/span[2],0.4,1,1624,1624,0,12,1624,1,339,339,-37,17,336,336,-34,20,54,1624,0.122826,0.061715,0.121739,0.046135,0,1,-1,0,1,-1,0.222222,0.428571,0,0,40.333128,1.616071,0.74691,0.029927,0.007407,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,242,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/242.png,results/iphone8plus/242.png,355,355,1149,1161,26,26,26,26,342,342,1136,1148,0,2293.2,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]/div[1],0,1,676,676,0,12,676,1,355,355,-21,33,342,342,-8,46,54,676,0.128623,-0.021377,0.123913,-0.088889,0,1,-1,0,1,-1,0.222222,0.461538,0,0,0,3.392308,0,0.062821,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,241,DIV,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,342,342,1136,1148,52,52,52,52,342,342,1136,1148,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,20,342,342,-34,20,54,2704,0.123913,0.046135,0.123913,0.046135,0,1,-1,0,1,-1,0.222222,0.230769,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,240,DIV,2,137,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,342,342,1136,1148,52,52,52,52,336,336,1136,1148,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,20,336,336,-28,26,54,2704,0.123913,0.046135,0.121739,0.014976,0,1,-1,0,1,-1,0.222222,0.230769,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,239,DIV,4,260,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,336,336,1136,1148,85,85,64,64,0,0,1136,1148,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],0,1,5440,5440,0,12,5440,1,336,336,-40,14,0,0,296,350,54,5440,0.121739,0.077295,0,-0.023188,0,1,-1,0,1,-1,0.222222,0.141176,0,0,0,0,0,0,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,238,SPAN,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/238.png,results/iphone8plus/238.png,275,275,1193,1205,28,28,58,58,272,272,1136,1148,178441,253.4,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],0.3,1,1624,1624,0,12,1624,1,275,275,27,81,272,272,30,84,54,1624,0.099638,-0.120652,0.098551,-0.119565,0,1,-1,0,1,-1,0.222222,0.428571,0,0,109.877463,0.156034,2.034768,0.00289,0.005556,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,237,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/237.png,results/iphone8plus/237.png,291,291,1149,1161,26,26,26,26,278,278,1136,1148,4864,33.6,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/div[1],0,1,676,676,0,12,676,1,291,291,43,97,278,278,56,110,54,676,0.105435,-0.114855,0.100725,-0.110145,0,1,-1,0,1,-1,0.222222,0.461538,0,0,7.195266,0.049704,0.133246,0.00092,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,223,SPAN,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/223.png,results/iphone8plus/223.png,83,83,1193,1205,28,28,58,58,80,80,1136,1148,162318,165.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/span[2],0.3,1,1624,1624,0,12,1624,1,83,83,219,273,80,80,222,276,54,1624,0.030072,-0.051087,0.028986,-0.05,0,1,-1,0,1,-1,0.222222,0.428571,0,0,99.949507,0.101663,1.850917,0.001883,0.005556,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,222,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/222.png,results/iphone8plus/222.png,99,99,1149,1161,26,26,26,26,86,86,1136,1148,896,6.1,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1],0,1,676,676,0,12,676,1,99,99,235,289,86,86,248,302,54,676,0.03587,-0.04529,0.031159,-0.04058,0,1,-1,0,1,-1,0.222222,0.461538,0,0,1.325444,0.009024,0.024545,0.000167,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,217,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/217.png,results/iphone8plus/217.png,35,35,1149,1161,26,26,26,26,22,22,1136,1148,2891,17.4,1080,1242,360,414,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1],0,1,676,676,0,12,676,1,35,35,299,353,22,22,312,366,54,676,0.012681,-0.022101,0.007971,-0.017391,0,1,-1,0,1,-1,0.222222,0.461538,0,0,4.276627,0.02574,0.079197,0.000477,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,106,A,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/106.png,results/iphone8plus/106.png,287,288,720,726,28,30,89,89,0,0,715,721,141450,457.8,1080,1242,360,414,/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],/body[2]/div[2]/div[1]/div[12]/div[3]/div[1]/div[1]/div[1]/a[4],0.4,1,2492,2670,0.071429,6.082763,2492,1,287,288,-16,37,0,0,271,325,54,2670,0.10157,-0.044928,0,-0.032246,0.018519,0.981481,-0.962963,0,1,-0.962963,0.111111,0.214286,0.071429,0,56.761637,0.183708,1.051141,0.003402,0.007407,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,85,DIV,0,52,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/85.png,results/iphone8plus/85.png,0,0,450,456,38,38,338,392,0,0,434,440,1379358,7571.7,1080,1242,360,414,/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],/body[2]/div[2]/div[1]/div[12]/div[2]/div[1]/div[1]/a[2]/div[1]/div[1],1,0,12844,14896,0.159763,6,12844,1,0,0,22,22,0,0,22,22,54,14896,0,0.007971,0,0.007971,0,0,0,0,0,0,0.111111,0.157895,0,1,107.39318,0.589513,1.988763,0.010917,0.018519,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,558,SPAN,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/558.png,results/iphonese/558.png,319,319,2756,2784,16,18,66,66,314,314,2698,2726,73881,620.6,1080,640,360,320,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],0,1,1056,1188,0.125,28,1056,1,319,319,-25,-65,314,314,-20,-60,-40,1188,-0.110764,-0.133681,-0.109028,-0.131944,-0,-1,1,-0,-1,1,-0.7,1.75,0.125,-0,69.963068,0.587689,-1.749077,-0.014692,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,556,A,2,428,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,314,314,2698,2726,74,76,76,76,10,10,2698,2726,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],0,1,5624,5776,0.027027,28,5624,1,314,314,-30,-70,10,10,274,234,-40,5776,-0.109028,-0.135417,-0.003472,0.029861,-0,-1,1,-0,-1,1,-0.7,0.378378,0.027027,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,545,SPAN,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/545.png,results/iphonese/545.png,22,22,2698,2726,52,52,52,52,10,10,2698,2726,215642,2403.7,1080,640,360,320,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1],0.9,1,2704,2704,0,28,2704,1,22,22,286,246,10,10,298,258,-40,2704,-0.007639,0.025694,-0.003472,0.021528,-0,-1,1,-0,-1,1,-0.7,0.538462,0,-0,79.74926,0.888942,-1.993732,-0.022224,-0.0225,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,476,DIV,2,398,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,2373,2397,190,190,148,148,342,342,2373,2397,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[1],0,1,28120,28120,0,24,28120,1,342,342,-130,-170,342,342,-130,-170,-40,28120,-0.11875,-0.170139,-0.11875,-0.170139,-0,-1,1,-0,-1,1,-0.6,0.126316,0,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,475,A,5,616,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,2373,2397,190,190,148,148,0,0,2351,2375,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3],0,1,28120,28120,0,24,28120,1,342,342,-130,-170,0,0,212,172,-40,28120,-0.11875,-0.170139,0,0.051389,-0,-1,1,-0,-1,1,-0.6,0.126316,0,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,446,SPAN,0,27,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/446.png,results/iphonese/446.png,90,71,2253,2274,16,17,200,199,68,49,2252,2274,461196,3495.1,1080,640,360,320,/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],/body[2]/div[2]/div[1]/div[24]/div[2]/div[1]/div[1]/div[2]/button[1]/span[1]/span[2],0.7,0,3200,3383,0.057188,28.319605,3200,1,90,71,70,50,68,49,92,72,-40,3383,0.028125,0.038194,0.035764,0.030556,-0.475,-0.5,0.025,-0.475,-0.5,0.025,-0.55,1.375,0.0625,-0.025,144.12375,1.092219,-3.603094,-0.027305,-0.0175,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,346,SPAN,0,6,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/346.png,results/iphonese/346.png,278,278,1971,1989,15,17,116,116,278,278,1937,1955,85116,617.2,1080,640,360,320,/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[2]/span[2],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[2]/span[2],/body[2]/div[2]/div[1]/div[22]/div[2]/div[1]/div[1]/div[1]/div[3]/a[1]/span[1]/span[2]/span[2],1,1,1740,1972,0.133333,18,1740,1,278,278,-34,-74,278,278,-34,-74,-40,1972,-0.096528,-0.136806,-0.096528,-0.136806,-0,-1,1,-0,-1,1,-0.45,1.2,0.133333,-0,48.917241,0.354713,-1.222931,-0.008868,-0.025,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,293,SPAN,0,30,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/293.png,results/iphonese/293.png,68,68,1529,1544,16,16,269,229,22,22,1529,1544,800247,4784.1,1080,640,360,320,/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],/body[2]/div[2]/div[1]/div[20]/div[2]/div[1]/div[1]/a[5]/div[1]/div[1]/span[2],1,0,4304,3664,0.174672,15,3664,1,68,68,23,23,22,22,69,69,-40,4304,-0.023611,-0.007986,-0.007639,-0.023958,-0,-0,0,-0,-0,0,-0.375,0.9375,0,-1,185.930994,1.111547,-4.648275,-0.027789,-0.025,1
http://wwatana.be/mobile/topsites/www.yandex.ru/,241,DIV,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,1136,1148,52,52,52,52,342,342,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,-74,342,342,-34,-74,-40,2704,-0.11875,-0.136806,-0.11875,-0.136806,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,240,DIV,2,137,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,342,342,1136,1148,52,52,52,52,336,336,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6]/div[1],0,1,2704,2704,0,12,2704,1,342,342,-34,-74,336,336,-28,-68,-40,2704,-0.11875,-0.136806,-0.116667,-0.134722,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,239,DIV,4,260,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,336,336,1136,1148,85,85,64,64,0,0,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[6],0,1,5440,5440,0,12,5440,1,336,336,-40,-80,0,0,296,256,-40,5440,-0.116667,-0.138889,0,0.022222,-0,-1,1,-0,-1,1,-0.3,0.141176,0,-0,0,0,-0,-0,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,238,SPAN,0,19,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/238.png,results/iphonese/238.png,275,275,1193,1205,28,28,58,58,272,272,1136,1148,203836,410.2,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/span[2],0.3,1,1624,1624,0,12,1624,1,275,275,27,-13,272,272,30,-10,-40,1624,-0.095486,0.034375,-0.094444,0.052083,-0,-1,1,-0,-1,1,-0.3,0.428571,0,-0,125.514778,0.252586,-3.137869,-0.006315,-0.0075,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,237,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/237.png,results/iphonese/237.png,291,291,1149,1161,26,26,26,26,278,278,1136,1148,4864,33.6,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]/div[1],0,1,676,676,0,12,676,1,291,291,43,3,278,278,56,16,-40,676,-0.101042,0.110069,-0.096528,0.105556,-0,-1,1,-0,-1,1,-0.3,0.461538,0,-0,7.195266,0.049704,-0.179882,-0.001243,-0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,236,DIV,1,38,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,null,null,278,278,1136,1148,52,52,52,52,278,278,1136,1148,0,0,1080,640,360,320,/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1],/body[2]/div[2]/div[1]/div[18]/div[2]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1],0,1,2704,2704,0,12,2704,1,278,278,30,-10,278,278,30,-10,-40,2704,-0.096528,0.052083,-0.096528,0.052083,-0,-1,1,-0,-1,1,-0.3,0.230769,0,-0,0,0,-0,-0,-0,0
